drug_name,seed,method,n_train,n_test,p_raw,top_genes,raw_x_top_genes,num_factors,test_nll,pit_ks,pi90_coverage,abs_coverage_error,pi90_width,epochs_trained,best_val_loss,stopped_early,cindes_epochs_trained,cindes_best_val_loss,cindes_stopped_early,mdn_components,mdn_best_val_nll,mdn_grid_mass_mean,mdn_grid_mass_min,fit_eval_seconds,y_train_mean,y_train_sd,y_test_mean,y_test_sd,grid_min,grid_max,test_y_outside_grid_count,analysis_id,source,drug_id,analysis_unit,grid_size
Vorinostat,12345,pca_mdn,731,183,17737,2000,2000,15,1.2924664982192504,0.06743334218787911,0.8797814207650273,0.020218579234972722,2.67396207043608,50,1.1353960608730722,True,50,1.1353960608730722,True,3,1.1353960608730722,0.9999122448635733,0.9977281814443879,0.8928894579999991,1.0961413543091654,1.1053686044021196,1.0204512349726775,1.0363520091606537,-4.430701667701433,6.6229843763197636,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12346,plugin_pca_cindes,731,183,17737,2000,2000,15,1.25896329989979,0.06887926002168976,0.9234972677595629,0.023497267759562845,2.900996665116372,40,0.6172406673431396,True,40,0.6172406673431396,True,nan,nan,nan,nan,0.29704795900000036,1.1133159575923393,1.101243422036777,0.9518466721311475,1.0460289720153007,-4.392901152591547,6.619533067776224,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12346,pca_gaussian_baseline,731,183,17737,2000,2000,15,1.2566323721510901,0.057888772800109956,0.9453551912568307,0.04535519125683063,3.0286700826418556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013702499999972417,1.1133159575923393,1.101243422036777,0.9518466721311475,1.0460289720153007,-4.392901152591547,6.619533067776224,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12346,pca_mdn,731,183,17737,2000,2000,15,1.1959882907854402,0.031875124666125326,0.912568306010929,0.012568306010928953,2.7461963182111475,44,1.2210270210294754,True,44,1.2210270210294754,True,2,1.2210270210294754,0.9999898794976032,0.9997147011397756,0.8200340419999996,1.1133159575923393,1.101243422036777,0.9518466721311475,1.0460289720153007,-4.392901152591547,6.619533067776224,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12347,plugin_pca_cindes,731,183,17737,2000,2000,15,1.407639662877262,0.14268381139092368,0.8469945355191257,0.05300546448087429,2.584705819130861,47,0.6165063381195068,True,47,0.6165063381195068,True,nan,nan,nan,nan,0.34495745799999966,1.059275266757866,1.0828561411461017,1.167714131147541,1.1255074298427072,-4.3550054389726425,6.473555972488374,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12347,pca_gaussian_baseline,731,183,17737,2000,2000,15,1.4091095684802757,0.10480567330914906,0.8907103825136612,0.00928961748633883,2.932972045653715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013313339999996288,1.059275266757866,1.0828561411461017,1.167714131147541,1.1255074298427072,-4.3550054389726425,6.473555972488374,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12347,pca_mdn,731,183,17737,2000,2000,15,1.439519200168672,0.11247391290324649,0.8797814207650273,0.020218579234972722,2.7098533504076205,37,1.2121965094726241,True,37,1.2121965094726241,True,2,1.2121965094726241,0.9999958879296185,0.999738647068718,0.7808894580000008,1.059275266757866,1.0828561411461017,1.167714131147541,1.1255074298427072,-4.3550054389726425,6.473555972488374,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12348,plugin_pca_cindes,731,183,17737,2000,2000,15,1.2805942415235783,0.06353691291409369,0.8852459016393442,0.014754098360655776,3.0248819339929134,36,0.6424171924591064,True,36,0.6424171924591064,True,nan,nan,nan,nan,0.26756529200000045,1.078931711354309,1.0914467870447848,1.0891957650273223,1.0960011945129573,-4.378302223869614,6.536165646578233,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12348,pca_gaussian_baseline,731,183,17737,2000,2000,15,1.305079406063356,0.0649533708604414,0.907103825136612,0.0071038251366120075,3.0018640005654493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013418749999978274,1.078931711354309,1.0914467870447848,1.0891957650273223,1.0960011945129573,-4.378302223869614,6.536165646578233,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12348,pca_mdn,731,183,17737,2000,2000,15,1.2476942358446903,0.049941139723367334,0.8961748633879781,0.0038251366120218844,2.885717252814455,41,1.2473349892610195,True,41,1.2473349892610195,True,3,1.2473349892610195,0.9997891578396434,0.9925869155184284,0.8058725410000029,1.078931711354309,1.0914467870447848,1.0891957650273223,1.0960011945129573,-4.378302223869614,6.536165646578233,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
