drug_name,seed,method,n_train,n_test,p_raw,top_genes,raw_x_top_genes,num_factors,test_nll,pit_ks,pi90_coverage,abs_coverage_error,pi90_width,epochs_trained,best_val_loss,stopped_early,cindes_epochs_trained,cindes_best_val_loss,cindes_stopped_early,mdn_components,mdn_best_val_nll,mdn_grid_mass_mean,mdn_grid_mass_min,fit_eval_seconds,y_train_mean,y_train_sd,y_test_mean,y_test_sd,grid_min,grid_max,test_y_outside_grid_count,analysis_id,source,drug_id,analysis_unit,grid_size
Docetaxel,12345,plugin_pca_cindes,751,188,17737,2000,2000,10,1.7949977751922062,0.06836239225175056,0.8138297872340425,0.08617021276595749,4.0025711195246565,52,0.5869826674461365,True,52,0.5869826674461365,True,nan,nan,nan,nan,0.734217666999939,-4.3787235339547275,1.5666038913741511,-4.219667739361702,1.5702198536978473,-12.211742990825483,3.454295922916028,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12345,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.7972809724544478,0.08251428520831361,0.7978723404255319,0.10212765957446812,3.307536814836417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.94633445799991,-4.3787235339547275,1.5666038913741511,-4.219667739361702,1.5702198536978473,-12.211742990825483,3.454295922916028,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12345,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.7973848134622568,0.0492320088234397,0.8882978723404256,0.011702127659574457,4.446926294333395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016984999999749562,-4.3787235339547275,1.5666038913741511,-4.219667739361702,1.5702198536978473,-12.211742990825483,3.454295922916028,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12345,pca_mdn,751,188,17737,2000,2000,10,1.7917907669189128,0.09878588918417003,0.851063829787234,0.04893617021276597,4.22070470669315,47,1.570543360047085,True,47,1.570543360047085,True,5,1.570543360047085,0.999992691171649,0.9996113675313743,1.1005910829999266,-4.3787235339547275,1.5666038913741511,-4.219667739361702,1.5702198536978473,-12.211742990825483,3.454295922916028,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12346,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6444981306773483,0.09136503862535378,0.925531914893617,0.025531914893616947,4.529370088210587,40,0.6420562863349915,True,40,0.6420562863349915,True,nan,nan,nan,nan,0.35986033400013184,-4.344738643142477,1.608906647829972,-4.355426531914894,1.3953753037932102,-12.389271882292338,3.6997945960073837,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12346,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.5528893720594639,0.10394645097973804,0.8776595744680851,0.022340425531914954,3.457920985892723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.01738729199997,-4.344738643142477,1.608906647829972,-4.355426531914894,1.3953753037932102,-12.389271882292338,3.6997945960073837,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12346,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.6451514592466456,0.09373096535249559,0.9414893617021277,0.04148936170212769,4.595440613759786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013420410000435368,-4.344738643142477,1.608906647829972,-4.355426531914894,1.3953753037932102,-12.389271882292338,3.6997945960073837,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12346,pca_mdn,751,188,17737,2000,2000,10,1.6015144294880805,0.07774462964849882,0.9148936170212766,0.014893617021276562,4.404423413592944,46,1.7529234312109359,True,46,1.7529234312109359,True,2,1.7529234312109359,0.9999932218833176,0.9997783597898996,0.9845540419998997,-4.344738643142477,1.608906647829972,-4.355426531914894,1.3953753037932102,-12.389271882292338,3.6997945960073837,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12347,plugin_pca_cindes,751,188,17737,2000,2000,10,1.7313306611378305,0.0751136524947924,0.851063829787234,0.04893617021276597,3.702710602064562,72,0.5879952907562256,True,72,0.5879952907562256,True,nan,nan,nan,nan,0.769374249999828,-4.337365613848202,1.5509206536140774,-4.384879430851064,1.6371351216483725,-12.09196888191859,3.417237654222185,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12347,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.7810160850409753,0.1137883015393269,0.8404255319148937,0.05957446808510636,3.449168173470974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.15262754200012,-4.337365613848202,1.5509206536140774,-4.384879430851064,1.6371351216483725,-12.09196888191859,3.417237654222185,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12347,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.7673114779364085,0.10617202112594437,0.8776595744680851,0.022340425531914954,4.435496507999275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015079590000368626,-4.337365613848202,1.5509206536140774,-4.384879430851064,1.6371351216483725,-12.09196888191859,3.417237654222185,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12347,pca_mdn,751,188,17737,2000,2000,10,1.6849262765113344,0.1005740671553958,0.8882978723404256,0.011702127659574457,4.264008636176902,45,1.648473291661647,True,45,1.648473291661647,True,2,1.648473291661647,0.9999922704421134,0.9997939105880465,1.0989448339998944,-4.337365613848202,1.5509206536140774,-4.384879430851064,1.6371351216483725,-12.09196888191859,3.417237654222185,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12348,plugin_pca_cindes,751,188,17737,2000,2000,10,1.8469568448145073,0.08330215977397182,0.8404255319148937,0.05957446808510636,4.192446316569916,35,0.6169770956039429,True,35,0.6169770956039429,True,nan,nan,nan,nan,0.3145252080000773,-4.391757207723036,1.5354028211194688,-4.167602372340426,1.683362870194662,-12.06877131332038,3.2852568978743077,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12348,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,2.173899407020605,0.12191840970026024,0.7287234042553191,0.1712765957446809,2.905003782010293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.23679562500001,-4.391757207723036,1.5354028211194688,-4.167602372340426,1.683362870194662,-12.06877131332038,3.2852568978743077,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12348,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.8880595299201048,0.06581035851913986,0.8670212765957447,0.03297872340425534,4.353398255440611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014254590000746248,-4.391757207723036,1.5354028211194688,-4.167602372340426,1.683362870194662,-12.06877131332038,3.2852568978743077,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12348,pca_mdn,751,188,17737,2000,2000,10,1.861677552791352,0.08935961793414426,0.8085106382978723,0.09148936170212774,3.9984370246188874,48,1.652893756276498,True,48,1.652893756276498,True,5,1.652893756276498,0.9999969773371152,0.9998727769521623,0.9777471659999719,-4.391757207723036,1.5354028211194688,-4.167602372340426,1.683362870194662,-12.06877131332038,3.2852568978743077,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12349,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6575599069487006,0.05651455394913457,0.8723404255319149,0.02765957446808509,4.012377344757136,59,0.6227680444717407,True,59,0.6227680444717407,True,nan,nan,nan,nan,0.8544465840000157,-4.310956166444741,1.588733591166389,-4.490376744680851,1.4764804378884435,-12.254624122276685,3.632711789387204,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12349,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6573842733170654,0.06629797981667918,0.8297872340425532,0.07021276595744685,3.5261671063084146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.20185937500014,-4.310956166444741,1.588733591166389,-4.490376744680851,1.4764804378884435,-12.254624122276685,3.632711789387204,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12349,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.7309219581699071,0.0705630005945731,0.9095744680851063,0.009574468085106314,4.571324847787123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014124169999831793,-4.310956166444741,1.588733591166389,-4.490376744680851,1.4764804378884435,-12.254624122276685,3.632711789387204,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
Docetaxel,12349,pca_mdn,751,188,17737,2000,2000,10,1.6718419378108167,0.05042495928052332,0.8936170212765957,0.00638297872340432,4.231227654955797,48,1.6570738729977257,True,48,1.6570738729977257,True,5,1.6570738729977257,0.9999860767898797,0.9994904398910126,1.2000920420000512,-4.310956166444741,1.588733591166389,-4.490376744680851,1.4764804378884435,-12.254624122276685,3.632711789387204,0,GDSC2::1007::Docetaxel,GDSC2,1007,source_drug,401
MK-1775,12345,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6735086912234198,0.07063048534731553,0.8670212765957447,0.03297872340425534,3.667575113838198,35,0.6099879741668701,True,35,0.6099879741668701,True,nan,nan,nan,nan,0.31648825000002034,0.6079411877496672,1.3810600219178013,0.7526275106382978,1.5186726543666629,-6.29735892183934,7.5132412973386735,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12345,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6728544273116175,0.09858991715899024,0.8031914893617021,0.09680851063829787,2.8700071750108322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.706661833,0.6079411877496672,1.3810600219178013,0.7526275106382978,1.5186726543666629,-6.29735892183934,7.5132412973386735,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12345,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.6867276647905187,0.06874300275355205,0.8670212765957447,0.03297872340425534,3.6715050635493887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001399167000045054,0.6079411877496672,1.3810600219178013,0.7526275106382978,1.5186726543666629,-6.29735892183934,7.5132412973386735,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12345,pca_mdn,751,188,17737,2000,2000,10,1.5891485835643524,0.08095108577994614,0.8617021276595744,0.03829787234042559,3.450840300994178,45,1.5124661470303837,True,45,1.5124661470303837,True,5,1.5124661470303837,0.9999988170567073,0.9999589329329885,1.1711774579998746,0.6079411877496672,1.3810600219178013,0.7526275106382978,1.5186726543666629,-6.29735892183934,7.5132412973386735,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12346,plugin_pca_cindes,751,188,17737,2000,2000,10,1.5611953655189639,0.0677971791329694,0.8829787234042553,0.017021276595744705,3.4646014208157827,46,0.6221272945404053,True,46,0.6221272945404053,True,nan,nan,nan,nan,0.40599487500003306,0.6072693541944074,1.4025966067624234,0.7553112712765957,1.4370573431317684,-6.405713679617709,7.6202523880065245,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12346,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6461845813752567,0.08218017345085832,0.776595744680851,0.123404255319149,2.6799293791822256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.673991083000146,0.6072693541944074,1.4025966067624234,0.7553112712765957,1.4370573431317684,-6.405713679617709,7.6202523880065245,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12346,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.6082035493856488,0.06426815695096766,0.9042553191489362,0.004255319148936176,3.7892566284266036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012784590001047036,0.6072693541944074,1.4025966067624234,0.7553112712765957,1.4370573431317684,-6.405713679617709,7.6202523880065245,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12346,pca_mdn,751,188,17737,2000,2000,10,1.5275818868837459,0.05375805807336309,0.8829787234042553,0.017021276595744705,3.6175183970572493,39,1.4716391702437706,True,39,1.4716391702437706,True,5,1.4716391702437706,0.9999720144500777,0.9994667993089884,0.8623240419999547,0.6072693541944074,1.4025966067624234,0.7553112712765957,1.4370573431317684,-6.405713679617709,7.6202523880065245,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12347,plugin_pca_cindes,751,188,17737,2000,2000,10,1.5647264953680835,0.05273839055032148,0.851063829787234,0.04893617021276597,3.3235290062170075,50,0.5750004053115845,True,50,0.5750004053115845,True,nan,nan,nan,nan,0.4872601660001692,0.6277502223701731,1.4292876305270819,0.6734967393617021,1.3333871676593854,-6.518687930265236,7.774188375005582,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12347,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.5888679097800182,0.06921551514922497,0.851063829787234,0.04893617021276597,2.9466352617007354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.193142291999948,0.6277502223701731,1.4292876305270819,0.6734967393617021,1.3333871676593854,-6.518687930265236,7.774188375005582,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12347,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.5935120293234413,0.07672185692854416,0.8882978723404256,0.011702127659574457,3.7746438118659267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014742500000011205,0.6277502223701731,1.4292876305270819,0.6734967393617021,1.3333871676593854,-6.518687930265236,7.774188375005582,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12347,pca_mdn,751,188,17737,2000,2000,10,1.5130660936553428,0.05426656718483147,0.898936170212766,0.0010638297872340718,3.5533641682293267,46,1.4664790761603244,True,46,1.4664790761603244,True,2,1.4664790761603244,0.9999901437351916,0.9996423273697264,0.9180222919999323,0.6277502223701731,1.4292876305270819,0.6734967393617021,1.3333871676593854,-6.518687930265236,7.774188375005582,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12348,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6015643691222927,0.10013461289762143,0.8404255319148937,0.05957446808510636,3.35627856697019,49,0.585135817527771,True,49,0.585135817527771,True,nan,nan,nan,nan,0.43183624999983294,0.6332985379494008,1.4043328143979947,0.651332989361702,1.4362968759002557,-6.388365534040573,7.654962609939374,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12348,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.647408841598818,0.08953032053411053,0.7925531914893617,0.10744680851063837,2.843391544421437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.89024362500004,0.6332985379494008,1.4043328143979947,0.651332989361702,1.4362968759002557,-6.388365534040573,7.654962609939374,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12348,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.6372973798151116,0.0943850327641424,0.8882978723404256,0.011702127659574457,3.771640588635023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001322125000115193,0.6332985379494008,1.4043328143979947,0.651332989361702,1.4362968759002557,-6.388365534040573,7.654962609939374,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12348,pca_mdn,751,188,17737,2000,2000,10,1.5674078000035692,0.05526413211006331,0.8776595744680851,0.022340425531914954,3.5641551977610724,49,1.4339087669824009,True,49,1.4339087669824009,True,2,1.4339087669824009,0.9999979626658707,0.9999289049987987,1.197035749999941,0.6332985379494008,1.4043328143979947,0.651332989361702,1.4362968759002557,-6.388365534040573,7.654962609939374,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12349,plugin_pca_cindes,751,188,17737,2000,2000,10,1.4888170135567078,0.06502366974147272,0.898936170212766,0.0010638297872340718,3.6457774470627036,45,0.5996374487876892,True,45,0.5996374487876892,True,nan,nan,nan,nan,0.3965045420000024,0.6677449733688415,1.4136718284884637,0.5137304734042553,1.3923313001643625,-6.400614169073477,7.73610411581116,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12349,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.4652081410384192,0.08596370402915149,0.8457446808510638,0.05425531914893622,2.880052633428608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.52157845900001,0.6677449733688415,1.4136718284884637,0.5137304734042553,1.3923313001643625,-6.400614169073477,7.73610411581116,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12349,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.5463274965572629,0.08379031443079471,0.9042553191489362,0.004255319148936176,3.7898395315103266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015521249999892461,0.6677449733688415,1.4136718284884637,0.5137304734042553,1.3923313001643625,-6.400614169073477,7.73610411581116,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
MK-1775,12349,pca_mdn,751,188,17737,2000,2000,10,1.4757094537007047,0.0501870117665707,0.8882978723404256,0.011702127659574457,3.405483856507553,52,1.5339104324305401,True,52,1.5339104324305401,True,2,1.5339104324305401,0.9999961553169536,0.9998903568215928,1.1489837910000915,0.6677449733688415,1.4136718284884637,0.5137304734042553,1.3923313001643625,-6.400614169073477,7.73610411581116,0,GDSC2::1179::MK-1775,GDSC2,1179,source_drug,401
PD173074,12345,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6570495562135068,0.06353609777103542,0.851063829787234,0.04893617021276597,3.606652838050564,62,0.588512659072876,True,62,0.588512659072876,True,nan,nan,nan,nan,0.5561598750000485,3.7121124846870845,1.4065954666036151,3.9472619148936166,1.3926063444775698,-3.3208648483309915,10.74508981770516,1,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12345,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6753732312805802,0.1257723232445599,0.898936170212766,0.0010638297872340718,3.824377876865199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.22431995900001,3.7121124846870845,1.4065954666036151,3.9472619148936166,1.3926063444775698,-3.3208648483309915,10.74508981770516,1,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12345,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.7012738651118389,0.12311497339684346,0.925531914893617,0.025531914893616947,4.221790300383113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014036249999662687,3.7121124846870845,1.4065954666036151,3.9472619148936166,1.3926063444775698,-3.3208648483309915,10.74508981770516,1,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12345,pca_mdn,751,188,17737,2000,2000,10,1.6538693999990504,0.08377312264604231,0.8882978723404256,0.011702127659574457,3.7816233071302183,42,1.6047074019874976,True,42,1.6047074019874976,True,2,1.6047074019874976,0.9999352862051851,0.9982970776660659,1.106108291000055,3.7121124846870845,1.4065954666036151,3.9472619148936166,1.3926063444775698,-3.3208648483309915,10.74508981770516,1,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12346,plugin_pca_cindes,751,188,17737,2000,2000,10,1.558438583943849,0.05549173912572569,0.9095744680851063,0.009574468085106314,3.8667454820412286,47,0.6472458839416504,True,47,0.6472458839416504,True,nan,nan,nan,nan,0.4166692090000197,3.754745715046605,1.4386655357661173,3.776955765957447,1.2717900523927583,-3.4385819637839816,10.948073393877191,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12346,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.5222733742699694,0.057343002601452864,0.9414893617021277,0.04148936170212769,3.8969636418474436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.93160241700002,3.754745715046605,1.4386655357661173,3.776955765957447,1.2717900523927583,-3.4385819637839816,10.948073393877191,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12346,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.5727047288268956,0.08142493127129913,0.9627659574468085,0.06276595744680846,4.341446263087485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012926250001328299,3.754745715046605,1.4386655357661173,3.776955765957447,1.2717900523927583,-3.4385819637839816,10.948073393877191,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12346,pca_mdn,751,188,17737,2000,2000,10,1.5203819274902344,0.06758923891252311,0.9414893617021277,0.04148936170212769,3.894285766838177,43,1.5845270201614718,True,43,1.5845270201614718,True,5,1.5845270201614718,0.9998392602640009,0.9957058296899859,0.9382807920001142,3.754745715046605,1.4386655357661173,3.776955765957447,1.2717900523927583,-3.4385819637839816,10.948073393877191,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12347,plugin_pca_cindes,751,188,17737,2000,2000,10,1.6853552801752407,0.07422670074271653,0.8404255319148937,0.05957446808510636,3.5521301244079315,59,0.6121273040771484,True,59,0.6121273040771484,True,nan,nan,nan,nan,0.5167304169999625,3.763818158455393,1.4013331153417468,3.7407142499999995,1.4292121643573206,-3.242847418253341,10.770483735164127,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12347,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6794854246007729,0.05073369506567538,0.8882978723404256,0.011702127659574457,3.896096735567717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.34242066700017,3.763818158455393,1.4013331153417468,3.7407142499999995,1.4292121643573206,-3.242847418253341,10.770483735164127,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12347,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.678941061928155,0.05062472637815289,0.9042553191489362,0.004255319148936176,4.189042256175512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012965830001121503,3.763818158455393,1.4013331153417468,3.7407142499999995,1.4292121643573206,-3.242847418253341,10.770483735164127,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12347,pca_mdn,751,188,17737,2000,2000,10,1.6827404534721628,0.04372992738941217,0.8670212765957447,0.03297872340425534,3.684665876450667,68,1.5489705871491843,True,68,1.5489705871491843,True,5,1.5489705871491843,0.9998563478004632,0.9956104825142797,1.2639171660000557,3.763818158455393,1.4013331153417468,3.7407142499999995,1.4292121643573206,-3.242847418253341,10.770483735164127,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12348,plugin_pca_cindes,751,188,17737,2000,2000,10,1.7198059397814984,0.06619627086813018,0.8457446808510638,0.05425531914893622,3.6617341198960776,53,0.6082783937454224,True,53,0.6082783937454224,True,nan,nan,nan,nan,0.6269999999999527,3.731550515312916,1.4026093394242116,3.8696131861702123,1.4189425639403626,-3.281496181808142,10.744597212433973,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12348,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.7889847379744621,0.08514758094743569,0.8457446808510638,0.05425531914893622,3.6057562584578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.70284416699997,3.731550515312916,1.4026093394242116,3.8696131861702123,1.4189425639403626,-3.281496181808142,10.744597212433973,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12348,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.770290085704193,0.09244746138456167,0.9095744680851063,0.009574468085106314,4.141858922470419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015572920001432067,3.731550515312916,1.4026093394242116,3.8696131861702123,1.4189425639403626,-3.281496181808142,10.744597212433973,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12348,pca_mdn,751,188,17737,2000,2000,10,1.6616906257385904,0.06355384248468782,0.8936170212765957,0.00638297872340432,4.024281995859903,41,1.5456995090721735,True,41,1.5456995090721735,True,2,1.5456995090721735,0.999889601283379,0.9962185408857039,1.0963551250001728,3.731550515312916,1.4026093394242116,3.8696131861702123,1.4189425639403626,-3.281496181808142,10.744597212433973,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12349,plugin_pca_cindes,751,188,17737,2000,2000,10,1.630243013377696,0.0722543866258274,0.9308510638297872,0.030851063829787195,4.473452354401156,36,0.6425883769989014,True,36,0.6425883769989014,True,nan,nan,nan,nan,0.4211376250000285,3.7757983675099864,1.4057719091012626,3.6928571382978728,1.409812524001139,-3.2530611779963263,10.8046579130163,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12349,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.6579631619265813,0.04037608683961097,0.8882978723404256,0.011702127659574457,3.7575026352868495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.08686475000013,3.7757983675099864,1.4057719091012626,3.6928571382978728,1.409812524001139,-3.2530611779963263,10.8046579130163,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12349,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.6820234048482374,0.07043122802457447,0.925531914893617,0.025531914893616947,4.243767177752829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015576250000322034,3.7757983675099864,1.4057719091012626,3.6928571382978728,1.409812524001139,-3.2530611779963263,10.8046579130163,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
PD173074,12349,pca_mdn,751,188,17737,2000,2000,10,1.5725947247540697,0.05085696726118058,0.9095744680851063,0.009574468085106314,3.9430915937559634,49,1.6085694320559576,True,49,1.6085694320559576,True,3,1.6085694320559576,0.9996972233491511,0.9886020865016079,1.0474189170001864,3.7757983675099864,1.4057719091012626,3.6928571382978728,1.409812524001139,-3.2530611779963263,10.8046579130163,0,GDSC2::1049::PD173074,GDSC2,1049,source_drug,401
Linsitinib,12345,plugin_pca_cindes,751,188,17737,2000,2000,10,1.5901067752802742,0.10788131565270465,0.851063829787234,0.04893617021276597,3.270886680567506,54,0.6107369065284729,True,54,0.6107369065284729,True,nan,nan,nan,nan,0.5155483329999697,3.9176627177097205,1.3064643333831987,4.150642122340425,1.3313971772780777,-2.6146589492062726,10.449984384625713,0,GDSC2::1510::Linsitinib,GDSC2,1510,source_drug,401
Linsitinib,12345,gaussian_elasticnet_baseline,751,188,17737,2000,2000,10,1.5664978030803185,0.11048380485325204,0.8031914893617021,0.09680851063829787,2.73125456436652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.098658290999992,3.9176627177097205,1.3064643333831987,4.150642122340425,1.3313971772780777,-2.6146589492062726,10.449984384625713,0,GDSC2::1510::Linsitinib,GDSC2,1510,source_drug,401
Linsitinib,12345,pca_gaussian_baseline,751,188,17737,2000,2000,10,1.5730119174923516,0.09252556855822858,0.898936170212766,0.0010638297872340718,3.624290236395288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013548750000609289,3.9176627177097205,1.3064643333831987,4.150642122340425,1.3313971772780777,-2.6146589492062726,10.449984384625713,0,GDSC2::1510::Linsitinib,GDSC2,1510,source_drug,401
Linsitinib,12345,pca_mdn,751,188,17737,2000,2000,10,1.5423636322325849,0.10355791626840571,0.8563829787234043,0.043617021276595724,3.3400423680777167,42,1.3821778072473454,True,42,1.3821778072473454,True,5,1.3821778072473454,0.9999530454667415,0.9978198536928196,0.9286831670001447,3.9176627177097205,1.3064643333831987,4.150642122340425,1.3313971772780777,-2.6146589492062726,10.449984384625713,0,GDSC2::1510::Linsitinib,GDSC2,1510,source_drug,401
