drug_name,method,test_nll_mean,test_nll_se,delta_nll_vs_elasticnet,delta_nll_vs_pca_gaussian,pit_ks_mean,pi90_coverage_mean,abs_coverage_error,pi90_width_mean,reps
Dabrafenib,ElasticNet Gaussian,1.9021861320863955,0.053385194748690246,0.0,0.05919924490163764,0.08340710303108993,0.845065852261882,0.054934147738118,3.754811001174238,5
Dabrafenib,PCA/Ridge Gaussian,1.842986887184758,0.025914788130127136,-0.05919924490163764,0.0,0.08472030268115618,0.9151937392632183,0.01519373926321832,4.840396644174607,5
Dabrafenib,PCA MDN,1.697057624414858,0.024951024182097783,-0.20512850767153745,-0.14592926276989981,0.07197852739061987,0.8834128650505821,0.01658713494941788,4.221254765254258,5
Dacarbazine,Plug-in PCA CINDES,1.2049845345654238,0.030083668091748613,0.05329183297460616,0.03767830001781158,0.09730982689626796,0.9160839160839161,0.016083916083916128,2.8011487608756855,5
Dacarbazine,ElasticNet Gaussian,1.1516927015908176,0.03703438781771068,0.0,-0.015613532956794574,0.07523403876742858,0.9006993006993007,0.0006993006993006867,2.4141286567496385,5
Dacarbazine,PCA/Ridge Gaussian,1.1673062345476122,0.031875054306583835,0.015613532956794574,0.0,0.07598943860468894,0.9132867132867133,0.01328671328671327,2.63909343120293,5
Dacarbazine,PCA MDN,1.1622937706383794,0.033569635227041955,0.01060106904756175,-0.005012463909232823,0.08186334415279847,0.9034965034965035,0.0034965034965034336,2.5298430805931527,5
Dacinostat,Plug-in PCA CINDES,1.5081195116018933,0.042473846824138954,-0.047269960426952196,-0.05990533843414236,0.0770345271017412,0.8905882352941177,0.009411764705882342,3.5869090281221956,5
Dacinostat,ElasticNet Gaussian,1.5553894720288455,0.06009906974747007,0.0,-0.012635378007190168,0.11032496844915778,0.8882352941176471,0.0117647058823529,3.4815407583219775,5
Dacinostat,PCA/Ridge Gaussian,1.5680248500360356,0.0500492082095344,0.012635378007190168,0.0,0.11777482434543955,0.9070588235294117,0.007058823529411673,3.7566225715717367,5
Dacinostat,PCA MDN,1.5338359996150521,0.052240376544481916,-0.02155347241379335,-0.03418885042098352,0.10307121724576393,0.8588235294117647,0.04117647058823537,3.5231560189989723,5
Dactinomycin,Plug-in PCA CINDES,1.6528059695648085,0.018257962563186278,0.008593326594395378,0.021121960635744452,0.09461394239391316,0.8994191600748979,0.0005808399251021612,4.190077415172238,5
Dactinomycin,ElasticNet Gaussian,1.6442126429704131,0.027272140289265688,0.0,0.012528634041349074,0.10396773446598506,0.8169169628186023,0.08308303718139776,3.087075708025192,5
Dactinomycin,PCA/Ridge Gaussian,1.631684008929064,0.028025811679450386,-0.012528634041349074,0.0,0.09292058156579933,0.8987657151591579,0.0012342848408420926,4.051633974589199,5
Dactinomycin,PCA MDN,1.6113786440647444,0.022525588316635634,-0.03283399890566874,-0.020305364864319664,0.08763595637175482,0.8857388513126219,0.014261148687378156,3.835431535868757,5
Dactolisib,Plug-in PCA CINDES,1.6096004488879967,0.03319239016755428,-0.03436887166953251,-0.015498336470933793,0.07704629082781352,0.892347670250896,0.007652329749104014,3.8960980320976994,5
Dactolisib,ElasticNet Gaussian,1.6439693205575292,0.029273815341501856,0.0,0.018870535198598715,0.0947311158841083,0.8597491039426524,0.04025089605734766,3.4018334290098715,5
Dactolisib,PCA/Ridge Gaussian,1.6250987853589305,0.029336982117268203,-0.018870535198598715,0.0,0.08710897610328658,0.908279569892473,0.008279569892473027,4.031210858003319,5
Dactolisib,PCA MDN,1.5996462640022078,0.03132456713458752,-0.04432305655532143,-0.025452521356722713,0.0722566956864452,0.8972043010752688,0.0027956989247311936,3.90590920427847,5
Daporinad,Plug-in PCA CINDES,2.2637055564206756,0.030144495219880184,-0.14233473609015412,-0.09318202117988594,0.09990071055371141,0.8353818071189535,0.06461819288104653,7.148591754654954,5
Daporinad,ElasticNet Gaussian,2.4060402925108297,0.029441852040247494,0.0,0.04915271491026818,0.129480951367002,0.8168846972923639,0.08311530270763612,6.109019913657938,5
Daporinad,PCA/Ridge Gaussian,2.3568875776005616,0.01776060842615524,-0.04915271491026818,0.0,0.11457909652517562,0.8748707027684819,0.025129297231518133,8.088314728554803,5
Daporinad,PCA MDN,2.1681227466564685,0.030006714051963247,-0.2379175458543612,-0.18876483094409302,0.07772402837968215,0.8555369637967752,0.04446303620322478,7.385366025926781,5
Dasatinib,Plug-in PCA CINDES,2.000898998308007,0.03504627325592828,-0.11948695329603876,-0.09455013400154666,0.09780975287573547,0.8753025612158739,0.024697438784126113,5.515050348831516,5
Dasatinib,ElasticNet Gaussian,2.120385951604046,0.05485954943959668,0.0,0.024936819294492096,0.10288529728761038,0.8444624261187729,0.055537573881227154,4.820848139864355,5
Dasatinib,PCA/Ridge Gaussian,2.095449132309554,0.03110633439614232,-0.024936819294492096,0.0,0.10086365300377409,0.9230931607092598,0.02309316070925982,6.311929769784969,5
Dasatinib,PCA MDN,1.8933167726606708,0.025919699654137526,-0.2270691789433752,-0.2021323596488831,0.08382045776140915,0.877891922319167,0.022108077680833005,5.53647264547066,5
Dihydrorotenone,Plug-in PCA CINDES,1.7990090891572592,0.0101270237480956,0.01966933979644203,0.004394277175855832,0.098849421561857,0.883916083916084,0.016083916083916017,4.820025199659807,5
Dihydrorotenone,ElasticNet Gaussian,1.7793397493608172,0.030554481836403042,0.0,-0.0152750626205862,0.09626885773177052,0.8531468531468531,0.0468531468531469,3.977229026264781,5
Dihydrorotenone,PCA/Ridge Gaussian,1.7946148119814034,0.014667304148141139,0.0152750626205862,0.0,0.09080042180773149,0.902097902097902,0.002097902097901949,4.8184229135231735,5
Dihydrorotenone,PCA MDN,1.7584257540169297,0.016580330203455187,-0.020913995343887493,-0.03618905796447369,0.07373217801048758,0.8671328671328672,0.03286713286713283,4.55872955767955,5
Dinaciclib,Plug-in PCA CINDES,1.5426811020676705,0.00566936125537409,-0.20587043291831186,-0.18754871336802625,0.08392764351815096,0.861271676300578,0.03872832369942203,3.6501359419601904,5
Dinaciclib,ElasticNet Gaussian,1.7485515349859824,0.03094037689070016,0.0,0.01832171955028561,0.106576848685028,0.8508670520231213,0.04913294797687873,3.411500026327862,5
Dinaciclib,PCA/Ridge Gaussian,1.7302298154356968,0.029196990071663726,-0.01832171955028561,0.0,0.1267399276039733,0.9075144508670521,0.007514450867052047,4.269240499151112,5
Dinaciclib,PCA MDN,1.5454311760002477,0.01395553853650493,-0.20312035898573466,-0.18479863943544905,0.08138362941282964,0.8913294797687861,0.008670520231213952,4.009673150123415,5
Docetaxel,Plug-in PCA CINDES,1.9476176334738537,0.09304978210492018,-0.00026108968344362715,-0.015939355243816733,0.08663421386185147,0.860807605965059,0.039192394034941014,5.3533515272772565,5
Docetaxel,ElasticNet Gaussian,1.9478787231572974,0.1025161460578041,0.0,-0.015678265560373106,0.11059777485266786,0.8177421808525099,0.08225781914749009,4.427332329565654,5
Docetaxel,PCA/Ridge Gaussian,1.9635569887176705,0.09449497431545462,0.015678265560373106,0.0,0.08850340696456051,0.901108369326487,0.0011083693264869465,5.86073538955415,5
Docetaxel,PCA MDN,1.9105416942563107,0.08220954685513564,-0.03733702890098667,-0.053015294461359774,0.08396230762447855,0.8737357567470172,0.026264243252982822,5.514506604578855,5
Doramapimod,Plug-in PCA CINDES,1.3727816892135851,0.03803672102548413,-0.0032382610536412226,-0.002383862277126614,0.06749012859803906,0.8815232974910394,0.018476702508960607,2.9054483230448875,5
Doramapimod,ElasticNet Gaussian,1.3760199502672263,0.04292621240504789,0.0,0.0008543987765146088,0.07148747332163456,0.8782258064516129,0.021774193548387166,2.886470492779064,5
Doramapimod,PCA/Ridge Gaussian,1.3751655514907117,0.041517754143157004,-0.0008543987765146088,0.0,0.06598396931986329,0.8957168458781363,0.0042831541218637526,3.0937444076648544,5
Doramapimod,PCA MDN,1.3697911153194298,0.032530501830734464,-0.00622883494779658,-0.005374436171281971,0.07599886254335957,0.8732974910394266,0.026702508960573468,2.8950444696177895,5
Doxorubicin,Plug-in PCA CINDES,1.786528007648841,0.050474673876469346,-0.004746086811872052,0.010166785024857017,0.0785684976605332,0.8912540400775695,0.008745959922430546,4.463214465499472,5
Doxorubicin,ElasticNet Gaussian,1.791274094460713,0.06825538944838726,0.0,0.014912871836729069,0.09556049356713563,0.82890756302521,0.07109243697479006,3.60828105820937,5
Doxorubicin,PCA/Ridge Gaussian,1.776361222623984,0.05496910202504252,-0.014912871836729069,0.0,0.066375824214605,0.9090691661279896,0.00906916612798958,4.655705278046167,5
Doxorubicin,PCA MDN,1.7699821237679365,0.05299955774914216,-0.021291970692776552,-0.006379098856047483,0.06890305841541808,0.8944731738849386,0.0055268261150613895,4.4704169874110296,5
Dyrk1b_0191,Plug-in PCA CINDES,1.3651189778367268,0.01676272183593291,-0.11362673349860875,-0.11940085330869787,0.06747291254822856,0.8850828729281768,0.014917127071823244,3.0674926622792196,5
Dyrk1b_0191,ElasticNet Gaussian,1.4787457113353355,0.03388236709664495,0.0,-0.005774119810089129,0.1271206972550442,0.8906077348066299,0.009392265193370108,3.209555547229195,5
Dyrk1b_0191,PCA/Ridge Gaussian,1.4845198311454246,0.025009291139100984,0.005774119810089129,0.0,0.12194753246370067,0.8994475138121547,0.0005524861878453136,3.450961067735064,5
Dyrk1b_0191,PCA MDN,1.3523135628407172,0.019828051696027055,-0.12643214849461826,-0.13220626830470739,0.055952951098643525,0.8906077348066297,0.00939226519337033,3.2122758835269787,5
EHT-1864,Plug-in PCA CINDES,1.2480978541103849,0.017810611969195464,0.023474918154340996,0.0067665546501545215,0.07725625302357296,0.9084939650513422,0.008493965051342145,2.8131228209276826,5
EHT-1864,ElasticNet Gaussian,1.2246229359560439,0.01772023776475072,0.0,-0.016708363504186474,0.08702500621061167,0.8547889269200745,0.04521107307992556,2.3185619503225783,5
EHT-1864,PCA/Ridge Gaussian,1.2413312994602304,0.014945196781307974,0.016708363504186474,0.0,0.06849801788266385,0.9090404131387739,0.009040413138773906,2.804225488991317,5
EHT-1864,PCA MDN,1.2388795547688867,0.016438123611989472,0.014256618812842792,-0.0024517446913436824,0.07724342847055701,0.8964510898937128,0.0035489101062872175,2.7174145857171013,5
EPZ004777,Plug-in PCA CINDES,1.154607414049268,0.026623378664625306,0.02949176997159153,0.02154161662787013,0.06885517065051257,0.9031914893617021,0.0031914893617021045,2.540103220238957,5
EPZ004777,ElasticNet Gaussian,1.1251156440776764,0.03902259354155922,0.0,-0.0079501533437214,0.08166430549817319,0.8638297872340426,0.036170212765957444,2.138549590041323,5
EPZ004777,PCA/Ridge Gaussian,1.1330657974213978,0.023572209183283534,0.0079501533437214,0.0,0.07565696587624908,0.9053191489361702,0.005319148936170137,2.502489733639426,5
EPZ004777,PCA MDN,1.134403925626836,0.01971893170984308,0.009288281549159505,0.001338128205438105,0.0722347569262159,0.873404255319149,0.02659574468085102,2.3971780891297216,5
EPZ5676,Plug-in PCA CINDES,1.216632081299626,0.017895567059252014,-0.04798212013886238,-0.014452464889718852,0.07429896303134044,0.8844919786096257,0.015508021390374327,2.571130687278979,5
EPZ5676,ElasticNet Gaussian,1.2646142014384885,0.017605067064403387,0.0,0.03352965524914353,0.07537021343631622,0.827807486631016,0.07219251336898402,1.993032944697558,5
EPZ5676,PCA/Ridge Gaussian,1.231084546189345,0.014444376274774946,-0.03352965524914353,0.0,0.07291879998815089,0.8759358288770054,0.024064171122994638,2.5156139677957325,5
EPZ5676,PCA MDN,1.217496485346779,0.014465149928567657,-0.04711771609170956,-0.01358806084256603,0.07848603083543629,0.8609625668449198,0.03903743315508024,2.468820218912828,5
ERK_2440,Plug-in PCA CINDES,1.8031462747504494,0.027957341543328164,0.007032533065712165,0.028769715236198756,0.07790044261586385,0.8783216783216783,0.021678321678321733,4.644095755221324,5
ERK_2440,ElasticNet Gaussian,1.7961137416847373,0.037697295858193765,0.0,0.02173718217048659,0.07776803239952064,0.8335664335664335,0.06643356643356657,3.7764481941965675,5
ERK_2440,PCA/Ridge Gaussian,1.7743765595142507,0.025594677582889646,-0.02173718217048659,0.0,0.05280951696289125,0.9020979020979022,0.002097902097902171,4.618904512232645,5
ERK_2440,PCA MDN,1.7827318298233141,0.02873419361563805,-0.013381911861423124,0.008355270309063467,0.0561792629720399,0.8755244755244755,0.02447552447552448,4.544201554253092,5
ERK_6604,Plug-in PCA CINDES,1.7780958253289296,0.02435801968863958,0.004009375434661067,0.04160969989382979,0.08014010230119954,0.8615384615384615,0.03846153846153855,4.263382630722023,5
ERK_6604,ElasticNet Gaussian,1.7740864498942686,0.04227411639612848,0.0,0.03760032445916872,0.09694107317445122,0.8167832167832166,0.08321678321678339,3.39779567809549,5
ERK_6604,PCA/Ridge Gaussian,1.7364861254350998,0.026100453628305112,-0.03760032445916872,0.0,0.05511642650248856,0.8937062937062936,0.0062937062937064026,4.2247070935389,5
ERK_6604,PCA MDN,1.7712584053719795,0.03565835745146989,-0.0028280445222890194,0.0347722799368797,0.06655976113452737,0.8657342657342657,0.034265734265734316,4.126377299566991,5
ETP-45835,Plug-in PCA CINDES,0.9179050602429228,0.025834360116229495,-0.0038085826853473392,-0.00403220665964632,0.07267616056151203,0.9177777777777777,0.01777777777777767,2.0452421910085667,5
ETP-45835,ElasticNet Gaussian,0.9217136429282702,0.04179822267571633,0.0,-0.00022362397429898095,0.06922344005906353,0.8777777777777779,0.022222222222222143,1.7665992810780444,5
ETP-45835,PCA/Ridge Gaussian,0.9219372669025692,0.03355119697702901,0.00022362397429898095,0.0,0.061146144153827686,0.9088888888888889,0.008888888888888835,1.8964783221156012,5
ETP-45835,PCA MDN,0.8947112148006756,0.02577671045974804,-0.02700242812759457,-0.02722605210189355,0.06528461973873614,0.8833333333333334,0.016666666666666607,1.8345937449375866,5
Eg5_9814,Plug-in PCA CINDES,1.837164310825966,0.03727190080536339,-0.032471161602785514,-0.006380970753194104,0.10346379413449809,0.8573426573426574,0.04265734265734267,4.591913755484871,5
Eg5_9814,ElasticNet Gaussian,1.8696354724287516,0.06318229010817691,0.0,0.02609019084959141,0.14675256714048343,0.8125874125874126,0.0874125874125874,3.7564120676837165,5
Eg5_9814,PCA/Ridge Gaussian,1.8435452815791602,0.029240065471768627,-0.02609019084959141,0.0,0.10330088432653514,0.9146853146853147,0.014685314685314643,4.9376608753971105,5
Eg5_9814,PCA MDN,1.8143401392689953,0.026223264021125688,-0.05529533315975632,-0.02920514231016491,0.0979707900599941,0.8853146853146854,0.014685314685314643,4.724117828187458,5
Elephantin,Plug-in PCA CINDES,1.6170896608535688,0.02152454563441906,0.1103681204656084,0.017658293865685293,0.08389534146146492,0.8601398601398602,0.03986013986013981,3.7177513040683126,5
Elephantin,ElasticNet Gaussian,1.5067215403879604,0.014573899563827096,0.0,-0.0927098265999231,0.0659344573575035,0.8657342657342657,0.034265734265734316,3.2153525849304954,5
Elephantin,PCA/Ridge Gaussian,1.5994313669878835,0.015479929068066646,0.0927098265999231,0.0,0.06180986233368881,0.8839160839160838,0.01608391608391624,3.9616369456322564,5
Elephantin,PCA MDN,1.5563868801076928,0.018628208753503284,0.049665339719732415,-0.04304448688019069,0.06115413678725956,0.8811188811188811,0.018881118881118875,3.6935335332151085,5
Elesclomol,Plug-in PCA CINDES,1.9823506438155398,0.03491981299444141,0.04744137519596103,0.06972719945582884,0.1327146432838277,0.9045441988950277,0.004544198895027662,5.849737922541422,5
Elesclomol,ElasticNet Gaussian,1.9349092686195788,0.024345874755306314,0.0,0.022285824259867804,0.12060116775060381,0.8401519337016575,0.059848066298342495,4.55047368417627,5
Elesclomol,PCA/Ridge Gaussian,1.912623444359711,0.023864382242146823,-0.022285824259867804,0.0,0.10412143957135882,0.892279005524862,0.007720994475138077,5.288748889723591,5
Elesclomol,PCA MDN,1.937258072087119,0.030367923769324696,0.0023488034675402947,0.024634627727408098,0.12164229027266442,0.8723618784530387,0.027638121546961325,5.085020848204028,5
Embelin,Plug-in PCA CINDES,1.3643369151362026,0.014328030517787362,-0.0236075792086059,-0.02558305093636193,0.1151515658281363,0.8842105263157893,0.015789473684210686,3.0232881827214135,5
Embelin,ElasticNet Gaussian,1.3879444943448085,0.004668182631103978,0.0,-0.0019754717277560285,0.12128530155527846,0.8678362573099415,0.032163742690058506,2.8926802411130974,5
Embelin,PCA/Ridge Gaussian,1.3899199660725645,0.011680228109542183,0.0019754717277560285,0.0,0.11343080267961499,0.9111111111111111,0.011111111111111072,3.2386387322140147,5
Embelin,PCA MDN,1.3584164690553096,0.021075888952377064,-0.029528025289498938,-0.03150349701725497,0.09927240105442905,0.8912280701754385,0.008771929824561542,3.1072022642020207,5
Entinostat,Plug-in PCA CINDES,1.6988368509831144,0.017121671974410717,0.003593428564178325,0.024257234240615544,0.0893550782041532,0.895350052246604,0.004649947753396,4.482621159387074,5
Entinostat,ElasticNet Gaussian,1.695243422418936,0.024707916549896666,0.0,0.02066380567643722,0.08460274996461635,0.8639946260635917,0.03600537393640835,3.779269224060794,5
Entinostat,PCA/Ridge Gaussian,1.6745796167424989,0.014852684946051839,-0.02066380567643722,0.0,0.07607252718111034,0.901074787281684,0.0010747872816839754,4.379855006048642,5
Entinostat,PCA MDN,1.6734925822126434,0.017024797751075543,-0.0217508402062927,-0.0010870345298554795,0.0749550969989543,0.8749738766980147,0.02502612330198528,4.146490448452453,5
Entospletinib,Plug-in PCA CINDES,1.519832388525392,0.023813947769772553,-0.018206198017539865,0.004424609324838347,0.07476194830644278,0.8804597701149426,0.019540229885057436,3.4395659350729715,5
Entospletinib,ElasticNet Gaussian,1.5380385865429318,0.04016481337279675,0.0,0.022630807342378212,0.08134205744052235,0.8471264367816091,0.05287356321839087,3.1498482476437735,5
Entospletinib,PCA/Ridge Gaussian,1.5154077792005536,0.018965718173910052,-0.022630807342378212,0.0,0.0683249610666697,0.9022988505747127,0.0022988505747126853,3.667651401596931,5
Entospletinib,PCA MDN,1.5067015856846997,0.023134958813251925,-0.0313370008582321,-0.008706193515853888,0.07841427784146526,0.8965517241379312,0.0034482758620688614,3.548562317218029,5
Enzastaurin,Plug-in PCA CINDES,1.7841539567968572,0.03103773635980123,0.027077828722591235,0.01663365004261874,0.06786851857780218,0.9011235955056179,0.0011235955056179137,4.759353394467374,5
Enzastaurin,ElasticNet Gaussian,1.757076128074266,0.029076522166247724,0.0,-0.010444178679972493,0.07593696727560076,0.8786516853932584,0.02134831460674158,4.357537116285259,5
Enzastaurin,PCA/Ridge Gaussian,1.7675203067542384,0.02266171328973695,0.010444178679972493,0.0,0.0681157171262254,0.9213483146067416,0.02134831460674158,4.810518885485392,5
Enzastaurin,PCA MDN,1.754547638571664,0.029313844617591185,-0.0025284895026018717,-0.012972668182574365,0.07016975572085178,0.8966292134831461,0.003370786516853963,4.570028327468075,5
EphB4_9721,Plug-in PCA CINDES,1.7355813885199403,0.03580042010139613,-0.02353869749631987,-0.044614649341224055,0.0908189779199312,0.8688888888888888,0.0311111111111112,4.159767541097166,5
EphB4_9721,ElasticNet Gaussian,1.7591200860162601,0.05066836224333608,0.0,-0.021075951844904184,0.08806109985139196,0.8622222222222222,0.0377777777777778,3.8617704111198763,5
EphB4_9721,PCA/Ridge Gaussian,1.7801960378611643,0.03856700279494871,0.021075951844904184,0.0,0.08780480306953051,0.8922222222222222,0.007777777777777772,4.467173608859593,5
EphB4_9721,PCA MDN,1.6974532793131138,0.046741780136830065,-0.06166680670314628,-0.08274275854805047,0.08565598139048208,0.8422222222222222,0.05777777777777782,4.054852135704581,5
Epirubicin,Plug-in PCA CINDES,1.7048847790283486,0.017378205778477825,0.027360933525239606,-0.008479051773813806,0.09109581203333712,0.886021505376344,0.013978494623655968,4.323903305360051,5
Epirubicin,ElasticNet Gaussian,1.677523845503109,0.033593575192878616,0.0,-0.03583998529905341,0.10729386625326624,0.8333333333333334,0.06666666666666665,3.314370080840665,5
Epirubicin,PCA/Ridge Gaussian,1.7133638308021624,0.024066263729709676,0.03583998529905341,0.0,0.09178432387179866,0.8849462365591398,0.01505376344086018,4.383981445050383,5
Epirubicin,PCA MDN,1.6890284373555133,0.019960453408810766,0.011504591852404378,-0.024335393446649034,0.08873559373685266,0.886021505376344,0.013978494623655968,4.230217514812377,5
Epothilone B,Plug-in PCA CINDES,1.9811777492260099,0.012575260525874042,-0.03667792599414854,-0.014405880143674166,0.08771558918427594,0.9035294117647059,0.003529411764705892,6.018093515789465,5
Epothilone B,ElasticNet Gaussian,2.0178556752201584,0.022564564835481957,0.0,0.022272045850474376,0.11726978649443658,0.8470588235294118,0.05294117647058827,4.975752554608772,5
Epothilone B,PCA/Ridge Gaussian,1.995583629369684,0.007400062347022966,-0.022272045850474376,0.0,0.0904579709262252,0.8964705882352941,0.003529411764705892,5.775912738527796,5
Epothilone B,PCA MDN,1.980827590788112,0.012245941791884584,-0.037028084432046304,-0.014756038581571929,0.07555435407051933,0.8729411764705881,0.027058823529411913,5.528427547749281,5
Erlotinib,Plug-in PCA CINDES,1.522066882074658,0.04518664810240745,-0.057477637507808765,-0.0726406979617984,0.08573803744940411,0.8831797235023041,0.016820276497695907,3.447644198659326,5
Erlotinib,ElasticNet Gaussian,1.5795445195824667,0.057667378377777016,0.0,-0.01516306045398963,0.09013355113127285,0.8733207652562491,0.02667923474375089,3.141093438754308,5
Erlotinib,PCA/Ridge Gaussian,1.5947075800364563,0.05163960791779098,0.01516306045398963,0.0,0.09264713859320137,0.8936601033375228,0.006339896662477251,3.6388221763503927,5
Erlotinib,PCA MDN,1.516889362191791,0.04319257863332754,-0.06265515739067573,-0.07781821784466536,0.09026511545761631,0.8737257366289624,0.026274263371037665,3.3195050210213592,5
Etoposide,Plug-in PCA CINDES,2.093070576689277,0.018652449929811726,-0.014370848509100753,0.024718377070098718,0.07344735826559462,0.8825581395348838,0.0174418604651162,6.072076981820495,5
Etoposide,ElasticNet Gaussian,2.107441425198378,0.032668179056656095,0.0,0.03908922557919947,0.0985416135500401,0.7883720930232558,0.11162790697674418,4.730858410397741,5
Etoposide,PCA/Ridge Gaussian,2.0683521996191785,0.015842130294466072,-0.03908922557919947,0.0,0.07219760317290254,0.8918604651162791,0.008139534883720878,6.086715430140592,5
Etoposide,PCA MDN,2.065080419529316,0.012703672178134347,-0.04236100566906176,-0.003271780089862286,0.07911748919114592,0.8860465116279069,0.013953488372093092,5.8292912895679025,5
FEN1_3940,Plug-in PCA CINDES,1.0824935015059345,0.03951379622848802,-0.1501615549917974,-0.1675557844325788,0.07458003501414909,0.8911111111111112,0.008888888888888835,2.4835828454158255,5
FEN1_3940,ElasticNet Gaussian,1.2326550564977319,0.027319185982906145,0.0,-0.017394229440781395,0.14577834990321809,0.8777777777777779,0.022222222222222143,2.445947836171918,5
FEN1_3940,PCA/Ridge Gaussian,1.2500492859385133,0.02310038601011443,0.017394229440781395,0.0,0.14762052218205876,0.9099999999999999,0.009999999999999898,2.8810870407155833,5
FEN1_3940,PCA MDN,1.0221406818305454,0.033199936717918724,-0.21051437466718648,-0.22790860410796787,0.07226207617849484,0.8944444444444445,0.005555555555555536,2.5284812569888873,5
FGFR_0939,Plug-in PCA CINDES,1.301119751340865,0.018937082325403726,-0.01134105107931016,-0.022098935294170508,0.076194234976875,0.9171270718232044,0.017127071823204387,3.074726200301347,5
FGFR_0939,ElasticNet Gaussian,1.3124608024201752,0.02337490803072697,0.0,-0.010757884214860347,0.06936320599253802,0.8508287292817679,0.04917127071823213,2.5255457740783704,5
FGFR_0939,PCA/Ridge Gaussian,1.3232186866350355,0.016270713724766607,0.010757884214860347,0.0,0.06673120795854226,0.923756906077348,0.023756906077347928,3.0144385704013894,5
FGFR_0939,PCA MDN,1.2714037582360578,0.008231511374995122,-0.041057044184117375,-0.05181492839897772,0.057221593913525805,0.8972375690607735,0.002762430939226568,2.859457801671897,5
FGFR_3831,Plug-in PCA CINDES,1.6503327914259465,0.03858204175800551,-0.04908136360764348,-0.004394261091881235,0.09469219213930682,0.8640883977900552,0.035911602209944826,3.7057171467131136,5
FGFR_3831,ElasticNet Gaussian,1.69941415503359,0.04418549139289132,0.0,0.044687102515762245,0.10199232341260431,0.8044198895027626,0.09558011049723747,3.0562619920753162,5
FGFR_3831,PCA/Ridge Gaussian,1.6547270525178277,0.022030450070655485,-0.044687102515762245,0.0,0.06504139746526247,0.8828729281767955,0.0171270718232045,3.968962878053767,5
FGFR_3831,PCA MDN,1.6267288445109163,0.025787666178536804,-0.07268531052267369,-0.02799820800691144,0.07874846327715478,0.8640883977900552,0.035911602209944826,3.7299023066776114,5
FH535,Plug-in PCA CINDES,1.5231140067559266,0.02560149906381984,-0.09267136623349237,-0.047755598267167576,0.09079550539968081,0.8811764705882353,0.018823529411764683,3.6964874053901533,5
FH535,ElasticNet Gaussian,1.615785372989419,0.025983711676280132,0.0,0.04491576796632479,0.09807547295583542,0.851764705882353,0.04823529411764704,3.1708087469898927,5
FH535,PCA/Ridge Gaussian,1.5708696050230941,0.027781029547385983,-0.04491576796632479,0.0,0.10279983928071716,0.8905882352941177,0.009411764705882342,3.7429723301063005,5
FH535,PCA MDN,1.509903632577728,0.02186559536981321,-0.10588174041169096,-0.06096597244536617,0.07305728010538429,0.8847058823529412,0.015294117647058791,3.549237137526003,5
FMK,Plug-in PCA CINDES,1.1188318076123331,0.01725972061075378,-0.04178698554969662,-0.022164032607427053,0.0686575037376838,0.9077922077922078,0.007792207792207795,2.5436151353222107,5
FMK,ElasticNet Gaussian,1.1606187931620298,0.03306826907157148,0.0,0.019622952942269567,0.07960896380463306,0.8597402597402597,0.04025974025974033,2.2998829045846083,5
FMK,PCA/Ridge Gaussian,1.1409958402197602,0.02765263992999764,-0.019622952942269567,0.0,0.0806293464175698,0.8922077922077921,0.007792207792207906,2.4325566584871448,5
FMK,PCA MDN,1.1230601954963302,0.028387201872394886,-0.03755859766569958,-0.01793564472343001,0.05743214730201433,0.8779220779220779,0.02207792207792214,2.3797354330748393,5
FR-180204,Plug-in PCA CINDES,1.1975529892845855,0.017953477310560257,0.02058925980498061,0.004822379493330864,0.08966942731378987,0.8764044943820224,0.02359550561797763,2.3877677353023268,5
FR-180204,ElasticNet Gaussian,1.176963729479605,0.018321222792727992,0.0,-0.015766880311649745,0.08586896278137383,0.8640449438202247,0.035955056179775347,2.2025232709403584,5
FR-180204,PCA/Ridge Gaussian,1.1927306097912547,0.016420679412657898,0.015766880311649745,0.0,0.06839710321312871,0.8910112359550562,0.008988764044943864,2.5171114851692282,5
FR-180204,PCA MDN,1.1786517863025827,0.01600670344988941,0.0016880568229777904,-0.014078823488671954,0.07480461526415642,0.8617977528089888,0.038202247191011174,2.347413721765983,5
FS106,Plug-in PCA CINDES,1.6092003400183335,0.045924293711559615,-0.01354364733630109,-0.013847838293513881,0.07045328849324098,0.8945054945054945,0.005494505494505475,3.865440883347513,5
FS106,ElasticNet Gaussian,1.6227439873546345,0.062472121740566405,0.0,-0.000304190957212791,0.06185871636234752,0.8626373626373626,0.03736263736263745,3.3170337114712063,5
FS106,PCA/Ridge Gaussian,1.6230481783118473,0.04479614457205768,0.000304190957212791,0.0,0.0630223933551354,0.9153846153846154,0.01538461538461533,4.020983346688911,5
FS106,PCA MDN,1.5869757604468,0.03800358359520396,-0.035768226907834544,-0.036072417865047335,0.07491836215517175,0.9021978021978022,0.00219780219780219,3.923824440428092,5
FS112,Plug-in PCA CINDES,1.5367639440399419,0.0269555384155498,-0.07211685455663219,-0.022761050834452456,0.06358548471570076,0.8659340659340659,0.03406593406593417,3.4425121221199624,5
FS112,ElasticNet Gaussian,1.608880798596574,0.06605361124861263,0.0,0.049355803722179736,0.09992782713196605,0.8065934065934066,0.09340659340659341,2.715499438958632,5
FS112,PCA/Ridge Gaussian,1.5595249948743943,0.02308521306298155,-0.049355803722179736,0.0,0.07123279555588732,0.887912087912088,0.012087912087912045,3.7475895034368563,5
