analysis_id,drug_name,delta_nll_plugin_vs_elasticnet,delta_coverage_error_plugin_vs_elasticnet,delta_nll_plugin_vs_pca_gaussian,delta_coverage_error_plugin_vs_pca_gaussian,delta_nll_plugin_vs_pca_mdn,delta_coverage_error_plugin_vs_pca_mdn
GDSC1::382::Apitolisib,Apitolisib,-0.06790571843764459,0.011910112359550543,-0.06966335118070854,-0.011235955056179782,0.032013299290936104,0.001348314606741563
GDSC1::38::Saracatinib,Saracatinib,-0.06006272180892225,-0.01620253164556964,-0.002310004197886961,0.029367088607594925,0.10405749552100918,-0.003037974683544317
GDSC1::3::Rapamycin,Rapamycin,-0.04916155354737173,-0.01714285714285712,-0.0364310633722269,0.005714285714285741,0.020691344481962526,-0.01714285714285712
GDSC1::406::LIMK1 inhibitor BMS4,LIMK1 inhibitor BMS4,-0.04549563064750384,-0.007777777777777776,-0.040751701502374615,-0.006666666666666637,0.008738516439825927,-0.008888888888888877
GDSC1::407::kb NB 142-70,kb NB 142-70,-0.024906168943600537,0.01111111111111112,-0.04115932763376451,0.007777777777777779,0.04154759680223674,0.00555555555555556
GDSC1::408::Sphingosine Kinase 1 Inhibitor II,Sphingosine Kinase 1 Inhibitor II,0.01162162014665924,-0.014444444444444466,-0.004124585647208301,-0.00555555555555552,0.006216604156486727,-0.003333333333333339
"GDSC1::409::eEF2K Inhibitor, A-484954","eEF2K Inhibitor, A-484954",0.005694904766186837,-0.012513966480446921,0.0023672894431412406,-0.01474860335195524,-0.013039005410179438,-0.006480446927374281
"GDSC1::410::MetAP2 Inhibitor, A832234","MetAP2 Inhibitor, A832234",0.026546143258518784,-0.0031638418079096148,0.03366537370074307,0.012429378531073444,0.02479126890585115,0.014689265536723183
GDSC1::412::Venotoclax,Venotoclax,-0.5658179211873151,0.06983050847457634,-0.4843427628362058,0.05355932203389835,0.07466778866646973,0.03570621468926555
GDSC1::415::CPI-613,CPI-613,-0.07038721543813442,0.019775280898876375,-0.08831168236206843,0.024494382022471936,0.018927134924650257,-0.001123595505617983
GDSC1::416::CAY10566,CAY10566,-0.23780433345200525,0.011073446327683638,-0.20830766785810728,0.015141242937853142,0.03459201501172293,0.03299435028248588
GDSC1::41::S-Trityl-L-cysteine,S-Trityl-L-cysteine,0.021980244583403863,0.052987012987012985,0.03487059963017081,0.07792207792207792,0.06876412901079387,0.05974025974025976
GDSC1::427::Ara-G,Ara-G,-0.13871287706229585,0.0271186440677966,-0.17856597221532478,0.04384180790960454,0.014275441917162013,0.03796610169491524
GDSC1::428::Pemetrexed,Pemetrexed,-0.06862673893558457,0.021590909090909063,-0.0689351031414287,0.05863636363636362,0.0688036832455392,0.04954545454545454
GDSC1::431::Alisertib,Alisertib,-0.07285437567095965,-0.02514285714285714,-0.05809387976372915,0.030857142857142875,0.031703661139954376,0.0
GDSC1::432::Flavopiridol,Flavopiridol,-0.044106860355410005,-0.005197740112994384,-0.05690868184671394,0.005875706214689299,-0.013822266535939542,-0.007909604519774023
GDSC1::435::C-75,C-75,0.02698443891200819,-0.030112359550561817,0.016404060246493213,0.01842696629213486,0.059400037567509445,0.009662921348314576
"GDSC1::436::CAP-232, TT-232, TLN-232","CAP-232, TT-232, TLN-232",-0.007669123223123853,0.008135593220338959,-0.007853889127655833,0.002937853107344665,0.09314921081678262,-0.0009039548022598959
GDSC1::437::Trichostatin A,Trichostatin A,-0.027671765534050596,-0.011299435028248539,0.004381265538367263,0.011073446327683659,0.011193464657042629,0.0
GDSC1::438::Panobinostat,Panobinostat,-0.08834713926547777,0.00090909090909096,-0.0823963240044212,-0.0006818181818180995,-0.004477664163657913,-0.00886363636363632
GDSC1::439::LCL161,LCL161,-0.14678217029697604,0.010169491525423738,-0.13102370521679885,-0.0110734463276836,0.02728069309294745,0.0146892655367232
GDSC1::442::IMD-0354,IMD-0354,-0.08622221777027494,0.014606741573033717,-0.08209309104552864,0.04044943820224716,0.011356863742325363,0.02359550561797754
GDSC1::446::MIM1,MIM1,-0.003453300740539511,0.002259887005649698,-0.0022319816479536847,0.022824858757062156,0.02487410600890705,0.005875706214689282
GDSC1::447::ETP-45835,ETP-45835,-0.0038085826853473392,0.00888888888888886,-0.00403220665964632,0.01777777777777776,0.02319384544224723,0.012222222222222221
GDSC1::449::CD532,CD532,-0.1048865694070833,-0.05111111111111107,-0.017877111884115893,-0.0066666666666666645,0.01566666593402921,-0.002222222222222181
GDSC1::45::Z-LLNle-CHO,Z-LLNle-CHO,-0.023743471634292357,0.027532467532467523,-0.034878085219974375,0.027532467532467523,0.03902930215271172,0.005714285714285741
GDSC1::461::NSC319726,NSC319726,-0.014426550468880972,-0.044210526315789506,0.012725341594094886,0.013801169590643321,0.03971808131828247,-0.006783625730994159
GDSC1::474::ARRY-520,ARRY-520,0.010451100017994541,-0.022272727272727322,0.026389733748778177,-0.0006818181818181689,0.07190913478158834,0.019999999999999997
GDSC1::476::SB505124,SB505124,0.016142788022976085,0.003163841807909587,0.022503466490044755,0.018757062146892683,0.042239475917738245,0.019661016949152565
GDSC1::477::A-83-01,A-83-01,-0.01914000531019977,-0.006327683615819223,-0.0006710908842344487,0.010169491525423716,0.0015491026324456758,-0.013107344632768386
GDSC1::478::LDN-193189,LDN-193189,0.027975258709625805,-0.012134831460674178,0.023013106334591527,0.02404494382022474,0.04819637168557167,0.008988764044943802
GDSC1::51::Dasatinib,Dasatinib,-0.1670430464722279,-0.033157894736842095,-0.0883168163703707,0.020000000000000025,0.12843116096123675,0.01578947368421052
GDSC1::52::GNF-2,GNF-2,-0.11442057236573433,0.010909090909090865,-0.12429330532635885,-0.0025974025974025983,0.054253638124132086,0.018701298701298667
GDSC1::53::CGP-60474,CGP-60474,-0.023572733946583657,0.00883116883116882,-0.030263578953786396,0.0036363636363637222,0.03404181693847508,-0.015064935064935038
GDSC1::546::FTY-720,FTY-720,0.03787757260647884,-0.0013483146067415387,0.008465637830063932,-0.01438202247191004,0.0372036982005598,0.0
GDSC1::54::CGP-082996,CGP-082996,0.040552874297657526,-0.017142857142857126,0.06213535482158794,0.01662337662337662,0.03363142097930227,0.00467532467532468
GDSC1::552::BAM7,BAM7,-0.016003135664519608,0.024269662921348276,-0.026801598288914708,0.021797752808988758,0.04996969873127788,0.030561797752808897
GDSC1::55::A-770041,A-770041,-0.28745387302131165,-0.06441558441558443,-0.038735425715761496,-0.00675324675324674,0.03244638231965902,-0.023376623376623322
GDSC1::562::AGI-6780,AGI-6780,0.005111857590448854,-0.007191011235955086,0.040168414884033665,0.005393258426966339,0.0194825377877359,0.014157303370786498
GDSC1::563::Kobe2602,Kobe2602,0.01631131332920277,-0.03617977528089894,0.040582886189718836,-0.00426966292134838,0.052944312659239934,0.00292134831460672
GDSC1::56::WH-4-023,WH-4-023,-0.3209031747677904,-0.06909090909090909,-0.07679823266350061,0.019740259740259697,0.07520620799981925,0.021298701298701317
GDSC1::573::LGK974,LGK974,-0.04687764864343058,-0.02327683615819212,0.005172053481794281,0.006101694915254278,0.007160914512899019,0.0038418079096045193
GDSC1::574::Wnt-C59,Wnt-C59,-0.01648331103439049,-0.010337078651685438,0.0010223927353480988,0.009662921348314578,0.008242839767883536,-0.00876404494382026
GDSC1::576::RU-SKI 43,RU-SKI 43,0.01590225603555484,-0.0283146067415731,0.02575130945245263,0.006292134831460641,0.010179017394482459,-0.004269662921348359
GDSC1::59::WZ-1-84,WZ-1-84,-0.013176052873339783,0.007792207792207781,-0.008645275704211919,0.015584415584415541,0.07678627327268517,0.007792207792207767
GDSC1::5::Sunitinib,Sunitinib,-0.11523455628310009,-0.02129870129870126,-0.04453135203159708,-0.004155844155844135,0.04588425062574686,0.01246753246753244
GDSC1::60::BI-2536,BI-2536,-0.07050838447641672,-0.005194805194805169,-0.035846661802518165,0.03220779220779216,0.04880326602139218,0.019220779220779194
GDSC1::62::BMS-536924,BMS-536924,0.029923792017220174,0.009870129870129779,0.050211172983019914,0.03220779220779216,0.017248615953916024,0.0062337662337662025
GDSC1::63::BMS-509744,BMS-509744,-0.010233883463656168,-0.025641025641025637,0.00888773958039546,-0.019487179487179502,-0.001072652373492966,-0.02153846153846162
GDSC1::64::CMK,CMK,0.017369167122749385,0.022857142857142847,0.05293188332669585,0.04883116883116877,0.03739214679459835,0.029610389610389587
GDSC1::6::PHA-665752,PHA-665752,-0.1647096319856245,0.023291139240506346,-0.12838429737253088,0.018734177215189912,-0.031177470604332846,-0.0020253164556962022
GDSC1::71::Pyrimethamine,Pyrimethamine,0.04375184750546879,0.01128205128205122,0.04165365337074789,-0.004102564102564141,0.030957247668463417,0.01999999999999996
GDSC1::83::JW-7-52-1,JW-7-52-1,-0.08001071438763008,-0.037333333333333385,-0.051746409395855064,-0.010666666666666737,-0.03574525090509573,-0.03999999999999998
GDSC1::86::A-443654,A-443654,0.010912355002840934,-0.002077922077922137,0.005247068942868305,0.01922077922077922,0.028684522725481054,-0.021298701298701275
GDSC1::87::GW843682X,GW843682X,-0.017152031623427266,0.027012987012986985,-0.007781778957082874,0.039480519480519526,0.0881471790463122,0.02597402597402597
GDSC1::88::Entinostat,Entinostat,0.029244689308988825,0.0020779220779220363,0.034571252194268265,0.012467532467532436,0.02911850889118317,-0.017662337662337685
GDSC1::89::Parthenolide,Parthenolide,-0.047240986140691055,-0.03641025641025637,0.04070540749563545,0.028717948717948725,0.04315718266110857,0.03333333333333341
GDSC1::91::GSK319347A,GSK319347A,-0.030053511695651514,-0.023589743589743598,-0.0013450324467834118,-0.003076923076923102,-0.04583846491234844,-0.04410256410256412
GDSC1::94::TGX221,TGX221,-0.10832380709259914,0.014358974358974336,-0.04016875876588011,0.007692307692307738,0.08846924076654372,0.013333333333333336
GDSC1::9::MG-132,MG-132,-0.13657251137491988,-0.048205128205128296,0.045253013061541836,-0.007179487179487243,-0.013045423023917424,-0.03128205128205138
GDSC2::1003::Camptothecin,Camptothecin,0.05129717685679802,-0.0425531914893617,-0.033668197382504816,0.007234042553191506,0.0320426724242624,-0.005957446808510659
GDSC2::1004::Vinblastine,Vinblastine,-0.04455858034078908,-0.05729729729729735,-0.03743636242797832,0.02621621621621618,0.04119421560794745,0.02918918918918916
GDSC2::1005::Cisplatin,Cisplatin,0.06981225376349665,-0.058421052631578985,0.02155675163397608,-0.01210526315789472,0.031520772239446826,-0.016842105263157926
GDSC2::1006::Cytarabine,Cytarabine,0.06099046790098184,-0.05675675675675678,0.04161538249042618,0.005135135135135117,0.02696394714888406,-0.004864864864864864
GDSC2::1007::Docetaxel,Docetaxel,-0.0574253582243931,-0.03553191489361708,-0.030697183992945964,0.025957446808510608,0.01271847105001922,0.014893617021276548
GDSC2::1008::Methotrexate,Methotrexate,-0.12530046573623999,-0.07555555555555558,-0.003950692010045387,0.04444444444444447,0.12470155371160185,0.01801169590643275
GDSC2::1009::Tretinoin,Tretinoin,-0.03510253997604251,-4.163336342344337e-17,0.026530495429169187,-0.015,0.04764783812431683,-4.163336342344337e-17
GDSC2::1010::Gefitinib,Gefitinib,-0.12259092502631752,-0.0015053763440860783,-0.10831102230898715,0.009462365591397858,0.0018478898040246161,0.010322580645161217
GDSC2::1011::Navitoclax,Navitoclax,-0.03757257861507424,-0.06106382978723415,0.02167580902730215,0.03617021276595736,0.028432145597500735,0.01021276595744676
GDSC2::1012::Vorinostat,Vorinostat,0.0023172622401583798,-0.013475935828877003,-0.015481605512933205,0.023101604278074922,0.017140423849899777,0.0047058823529411604
GDSC2::1013::Nilotinib,Nilotinib,-0.08781205410138515,-0.02645161290322582,-0.043560886533654086,0.0023655913978494203,0.05322546752199675,-0.003870967741935502
GDSC2::1014::Refametinib,Refametinib,-0.018822089597955838,-0.036956521739130395,-0.012503856934202862,0.007826086956521743,0.03326062631831839,-0.005434782608695659
GDSC2::1016::Temsirolimus,Temsirolimus,-0.059703074285415214,-0.0194413407821229,-0.03085558822503276,-0.0089385474860335,0.027499661185109048,0.00111731843575422
GDSC2::1017::Olaparib,Olaparib,0.07875508771325701,-0.03914893617021285,-0.0014954889186129527,0.0038297872340425,0.03244435223977882,-0.012127659574468139
GDSC2::1018::Veliparib,Veliparib,0.033682376515689505,-0.02810810810810808,0.02688651104085249,0.021621621621621658,0.0329592853684193,0.005405405405405416
GDSC2::1019::Bosutinib,Bosutinib,-0.018403947185748892,-0.007567567567567608,-0.01172668614419381,0.038918918918918924,0.07684885893232463,0.03027027027027026
GDSC2::1020::Lenalidomide,Lenalidomide,-0.014485045078935332,-0.032432432432432434,0.018671342954702297,0.009729729729729703,0.020574762053107154,0.004324324324324363
GDSC2::1021::Axitinib,Axitinib,-0.026111331064770482,-0.033796791443850255,-0.002344537857135842,0.01625668449197862,0.022166347302613465,-0.0017112299465240621
GDSC2::1022::AZD7762,AZD7762,-0.05926479013179442,-0.07871657754010697,-0.005886619191832976,0.017540106951871682,0.02013518106421852,-0.009197860962566862
GDSC2::1023::GW441756,GW441756,0.0006633635003783223,-0.018378378378378444,0.004075371670761552,-3.9898639947466563e-17,0.01532765483755627,-0.0075675675675676395
GDSC2::1024::Lestaurtinib,Lestaurtinib,0.0302596731168836,-0.006956521739130479,0.013210204209013865,0.007173913043478301,0.032258894636341795,0.00739130434782604
GDSC2::1025::SB216763,SB216763,0.007950428480515193,0.002150537634408603,0.0013651241688954485,0.0243010752688172,0.01971804898732077,0.012903225806451597
GDSC2::1026::Tanespimycin,Tanespimycin,-0.004834936662909017,-0.037837837837837875,-0.008511456473586199,0.017297297297297263,-0.016703396399579296,-0.011891891891891916
GDSC2::1029::Motesanib,Motesanib,-0.10918966390428642,0.0010810810810809972,-0.082177573898647,0.0010810810810810423,0.071413483922945,0.0010810810810810423
GDSC2::1030::KU-55933,KU-55933,0.028728206842453252,-0.0632258064516129,0.023854419117593784,-0.0139784946236559,0.011206164086107195,-0.01698924731182796
GDSC2::1031::Elesclomol,Elesclomol,0.10270239931142489,0.009999999999999967,0.12091092562319572,0.029999999999999985,0.08851812743059573,0.01999999999999995
GDSC2::1032::Afatinib,Afatinib,-0.1337488937973632,-0.0036170212765957582,-0.11111673498673769,0.01893617021276598,0.01552298743118219,0.019787234042553184
GDSC2::1033::Vismodegib,Vismodegib,0.05088506602270293,-0.04756756756756756,0.02437255024087359,0.007567567567567619,0.017241852719942052,0.00864864864864872
GDSC2::1034::Staurosporine,Staurosporine,-0.03283142398512018,-0.03808510638297878,0.01511479911554292,0.024042553191489333,0.024098838917912202,0.015531914893617008
GDSC2::1036::PLX-4720,PLX-4720,-0.002231244936278909,-0.03272727272727272,-0.001576320705199974,0.0201069518716578,0.016333978137589744,0.01069518716577544
GDSC2::1037::BX795,BX795,0.028381002511421727,-0.09499999999999997,0.11492635250032568,-0.01000000000000002,0.06533664020477792,-2.42861286636753e-17
GDSC2::1038::NU7441,NU7441,-0.00608218409781891,-0.05282608695652177,-0.00961950315521487,0.0017391304347825973,0.02148637664695019,-0.01043478260869568
GDSC2::1039::SL0101,SL0101,-0.18083291506929378,-0.10000000000000003,0.15114306466227467,0.014999999999999993,0.0604844756819658,-5.551115123125783e-17
GDSC2::1042::Doramapimod,Doramapimod,-0.014260226980422397,-0.004301075268817185,-0.01573839613636241,0.008602150537634398,0.024008098618129692,-0.01075268817204298
GDSC2::1043::JNK Inhibitor VIII,JNK Inhibitor VIII,-0.025905238978734424,-0.017297297297297336,-0.0010238842624554767,0.012972972972972955,0.022236929303505848,0.011891891891891895
GDSC2::1046::Wee1 Inhibitor,Wee1 Inhibitor,-0.07759803768928819,-0.03225806451612904,-0.022020178989604844,0.04688172043010752,0.01997519839670847,0.02752688172043012
GDSC2::1047::Nutlin-3a (-),Nutlin-3a (-),0.011371291487946689,-0.04361702127659574,-0.08643485019105057,0.014255319148936185,0.05557170351384211,-0.00021276595744679216
GDSC2::1048::Mirin,Mirin,-0.11018056271230248,-0.08114942528735636,-0.02344169675477681,0.006666666666666661,0.040733604616087105,0.0029885057471264395
GDSC2::1049::PD173074,PD173074,-0.014637511312114881,0.01659574468085104,-0.030868154585505847,0.015106382978723444,0.03192304840753657,0.020212765957446782
GDSC2::1050::ZM447439,ZM447439,-0.009265997321240338,-0.03717391304347824,0.0019484266722966659,0.03391304347826086,0.009628330215209813,0.015217391304347839
GDSC2::1051::Alisertib,Alisertib,-0.04672083311305908,-0.061621621621621644,-0.010620443376988753,0.022702702702702724,0.08818912327013351,0.005405405405405385
GDSC2::1052::RO-3306,RO-3306,0.04554507819452436,-0.03096774193548392,0.02366249142881771,0.0387096774193548,0.05567816389998015,0.02774193548387096
GDSC2::1053::MK-2206,MK-2206,-0.0023468989291359765,-0.049361702127659585,0.011697169985603884,-0.003829787234042502,0.015286181434631674,-0.005319148936170144
GDSC2::1054::Palbociclib,Palbociclib,-0.008216061682100095,-0.056808510638297824,-0.001737908591137538,-0.004255319148936117,-0.0031756831179208245,-0.009574468085106359
GDSC2::1057::Dactolisib,Dactolisib,-0.01741858253133244,-0.020000000000000018,-0.0031705560808028554,0.02322580645161294,0.020632823389803434,0.013763440860215078
GDSC2::1058::Pictilisib,Pictilisib,0.02101432399657943,0.01021276595744678,0.009066154563568185,0.041489361702127615,0.027021056319284753,0.02127659574468084
GDSC2::1059::AZD8055,AZD8055,0.014802961046038732,-0.015302013422818783,0.009230705203616019,0.020134228187919493,0.02716521541445749,0.007785234899328836
GDSC2::1060::PD0325901,PD0325901,0.046167532139292033,-0.014255319148936144,0.013517072913700412,0.007234042553191541,0.04348126042955358,-0.017021276595744615
GDSC2::1061::SB590885,SB590885,-0.09085146285543289,-0.025217391304347817,-0.05110436334551549,0.03478260869565214,0.02079335697297413,0.003260869565217338
GDSC2::1062::Selumetinib,Selumetinib,-0.008077321332958576,-0.0064864864864865035,-0.030554884076911204,0.004324324324324294,0.04000663429184037,0.005405405405405454
GDSC2::1067::CCT007093,CCT007093,-0.014636569583504011,-0.013846153846153817,-0.027256468976156523,0.01560439560439564,0.006105153565050259,0.00021978021978028006
GDSC2::1068::Obatoclax Mesylate,Obatoclax Mesylate,-0.013808076199618657,-0.030318471337579637,0.0313502506114125,0.016560509554140117,0.013502417055972549,0.02522292993630572
GDSC2::1069::EHT-1864,EHT-1864,0.04759099323020166,-0.018142076502732283,0.005335982357197233,0.012677595628415297,0.00724694530416059,0.011147540983606537
GDSC2::1072::Avagacestat,Avagacestat,-0.03685388159103331,-0.043655913978494665,-0.0034944088796720063,0.018709677419354774,-0.0071283162049136095,0.00043010752688166926
GDSC2::1073::5-Fluorouracil,5-Fluorouracil,0.04956934354114684,-0.03510638297872332,0.0058088948493466575,-0.0008510638297871409,0.03764433336242634,-0.00808510638297864
GDSC2::1079::Dasatinib,Dasatinib,-0.07193086011984984,0.007272727272727285,-0.1007834516327224,0.016898395721925183,0.08673329033343569,0.008342245989304845
GDSC2::1080::Paclitaxel,Paclitaxel,-0.0013614428899917375,-0.05677419354838712,0.0039560001981850945,0.02645161290322582,0.03423305023049772,0.009892473118279541
GDSC2::1083::Crizotinib,Crizotinib,-0.04687450165336693,-0.024680851063829803,-0.020093046639590995,0.004255319148936183,0.021280382729562675,-0.009148936170212778
GDSC2::1084::Rapamycin,Rapamycin,0.040404748540774804,0.003243243243243217,0.02588185715414726,0.00972972972972972,0.0322607525198102,0.010810810810810777
GDSC2::1085::Sorafenib,Sorafenib,-0.05306275867151289,0.012903225806451604,-0.06786895113522218,0.009032258064516165,0.050916226670101095,0.0043010752688172026
GDSC2::1086::BI-2536,BI-2536,-0.08120816463993297,-0.06480446927374299,-0.05141778619246873,0.02256983240223466,0.019823933887019862,0.016983240223463737
GDSC2::1088::Irinotecan,Irinotecan,0.11578734312002226,-0.045319148936170305,-0.0045143242262069005,0.009148936170212757,0.041323682065324885,0.010212765957446777
GDSC2::1089::Oxaliplatin,Oxaliplatin,0.08659311126664582,-0.016382978723404273,0.029987772713695904,0.01659574468085104,0.04446781743505168,0.01021276595744678
GDSC2::1091::BMS-536924,BMS-536924,-0.016431597158021782,-0.017849462365591418,-0.01861388712696943,0.0021505376344085995,0.008982377966465283,-0.0017204301075269164
GDSC2::1093::GSK1904529A,GSK1904529A,0.05301250429702464,-0.023829787234042582,0.03355407271778277,0.004255319148936142,0.010766755081008661,-0.0036170212765957374
GDSC2::1096::Tozasertib,Tozasertib,-0.14650042581996203,-0.09142857142857136,0.04373470013742198,0.03510204081632655,0.09638785142689255,0.02285714285714289
GDSC2::1129::PF-4708671,PF-4708671,0.05302845828892866,-0.017142857142857106,0.06909595870834684,-0.016326530612244858,-0.010883988636388953,-0.03265306122448977
GDSC2::1131::PRIMA-1MET,PRIMA-1MET,0.03562787399262102,-0.00643678160919544,-0.008876010711441396,0.0128735632183908,0.072185889306007,-0.004137931034482775
GDSC2::1133::Serdemetan,Serdemetan,0.02458275171655311,-0.017826086956521707,0.017638170351589988,0.011956521739130456,0.02817129742029767,0.011739130434782662
GDSC2::1149::TW 37,TW 37,-0.04765559695213306,-0.0026666666666666367,0.024781867160268423,0.021333333333333284,0.028824430078088215,0.024000000000000004
GDSC2::1168::Erlotinib,Erlotinib,-0.004752773382960429,-0.0301075268817204,-0.05214397400640758,0.0040860215053763575,0.02105532975612867,-0.021505376344086002
GDSC2::1170::CCT-018159,CCT-018159,0.00601470799901338,-0.050000000000000086,0.12199487056727132,0.02999999999999995,0.0789444724830255,0.019999999999999955
GDSC2::1175::Rucaparib,Rucaparib,0.04151290344677938,-0.007173913043478284,0.024672222164355828,0.009999999999999998,0.02611505637972411,0.003478260869565236
GDSC2::1177::Niraparib,Niraparib,0.00683050936426155,-0.07425287356321841,0.014412687987002348,0.01218390804597698,0.026636173772598415,-0.0202298850574713
GDSC2::1179::MK-1775,MK-1775,-0.02614239326293255,-0.05425531914893621,-0.03645123701650288,0.01893617021276598,0.0433796233963506,0.013829787234042538
GDSC2::1180::Dinaciclib,Dinaciclib,-0.20587043291831186,-0.010404624277456677,-0.18754871336802625,0.01641618497109828,-0.0027500739325772017,0.02104046242774568
GDSC2::1190::Gemcitabine,Gemcitabine,0.04916117713286816,-0.06588235294117653,-0.017880976181499975,0.027379679144385015,0.07196252426222305,0.01967914438502669
GDSC2::1191::Bortezomib,Bortezomib,-0.11016685479123178,0.019784946236559183,-0.12430540665212209,0.006666666666666727,-0.001871080308109896,-0.0015053763440859985
GDSC2::1192::GSK269962A,GSK269962A,-0.2234549436708071,-0.06122448979591838,-0.03591441882444202,-0.012244897959183702,0.025156061742471314,-0.02040816326530616
GDSC2::1194::SB505124,SB505124,0.01856777373608387,-0.034166666666666706,0.10669101045379259,0.019999999999999983,0.06896593990688693,0.01166666666666663
GDSC2::1199::Tamoxifen,Tamoxifen,0.035967856747292304,0.003655913978494598,0.025510892934007545,0.004301075268817218,0.013232521854756873,0.0025806451612902966
GDSC2::1200::Fulvestrant,Fulvestrant,0.02738740949772156,-0.00556149732620316,0.02023791083195481,0.008983957219251382,0.03338824318983091,-0.010909090909090896
GDSC2::1237::EPZ004777,EPZ004777,0.02949176997159153,-0.02148936170212768,0.02154161662787013,-0.00042553191489363984,0.020203488422432025,-0.011914893617021277
GDSC2::1239::YK-4-279,YK-4-279,0.007330455587483797,-0.0406451612903226,-0.002098670184520701,0.029677419354838745,0.035095874819935924,0.026881720430107524
GDSC2::1243::Piperlongumine,Piperlongumine,-0.27319571184205116,-0.115,0.013673148143019453,0.04499999999999996,0.04696271581210998,0.034999999999999976
GDSC2::1248::Daporinad,Daporinad,-0.2044692031724633,0.0,-0.1399540616286603,0.030175438596491203,0.08502606862007722,0.02842105263157895
GDSC2::1249::BMS-345541,BMS-345541,-0.029029413234618495,-0.01780346820809249,-0.009609986886811805,0.0178034682080925,0.021612659176768245,0.002312138728323726
GDSC2::1250::AZ960,AZ960,0.004556433059255793,-0.030520231213872796,0.0026908750593719333,0.01780346820809252,0.031991150449910855,0.004161849710982678
GDSC2::1259::Talazoparib,Talazoparib,0.14673182853486044,-0.02236559139784948,-0.008639632300471156,0.01569892473118282,0.052363466946817816,0.019139784946236558
GDSC2::1268::XAV939,XAV939,0.009343626939300576,-0.0544827586206897,0.034630976742788366,-0.00666666666666664,0.04208688534615934,-0.00827586206896552
GDSC2::1372::Trametinib,Trametinib,0.0012679362020633356,0.00021276595744683727,-0.02273490938195666,0.0182978723404256,0.0465757478208384,0.017659574468085103
GDSC2::1373::Dabrafenib,Dabrafenib,-0.13554418925445288,-0.004301075268817185,-0.06686936197991766,0.03268817204301083,0.020207175174242753,0.030107526881720456
GDSC2::1375::Temozolomide,Temozolomide,0.02131186017508302,0.0008510638297872623,0.004360454486655785,0.01595744680851066,0.0035875342320861314,0.00021276595744681992
GDSC2::1378::Bleomycin (50 uM),Bleomycin (50 uM),0.04055288198623108,-0.030410958904109657,0.028612061622284468,-0.003561643835616503,0.0015351146955113748,-0.017260273972602803
GDSC2::1401::AZD5438,AZD5438,-0.09774575548884945,-0.03748251748251749,-0.03308161175916702,0.03272727272727281,0.03342927897973236,0.04391608391608395
GDSC2::1428::IAP_5620,IAP_5620,-0.45474814802558705,-0.06293706293706294,-0.22488054638217503,-0.0005594405594405369,-0.004172727438979562,0.005594405594405622
GDSC2::1441::AZD2014,AZD2014,-0.015442664139023732,-0.0013986013986013596,-0.006034702231394018,0.025734265734265762,-0.014087922755044557,0.013986013986014043
GDSC2::1449::AZD1208,AZD1208,-0.00955499781843061,-0.04531468531468537,0.0014808483346608892,-2.0816681711721685e-17,-0.0032311691750628313,-0.019580419580419603
GDSC2::1463::AZD1332,AZD1332,0.05520209667671594,0.027412587412587418,0.027117901196597183,0.024895104895104898,0.03937912559357781,0.02237762237762242
GDSC2::1494::SN-38,SN-38,0.11165240088754347,-0.002150537634408603,-0.010580475414188495,0.030537634408602177,0.025395808010899135,0.0150537634408602
GDSC2::1502::Bicalutamide,Bicalutamide,-0.21530041568845992,-0.10500000000000001,0.11859199490877903,0.009999999999999953,-0.05956072047972372,-0.04000000000000004
GDSC2::1507::Ruxolitinib,Ruxolitinib,-0.04437989779194251,-0.03885714285714283,-0.0022422645878357184,0.0068571428571428394,-0.00994073218744207,0.008000000000000042
GDSC2::1510::Linsitinib,Linsitinib,0.007507539424797871,-0.03127659574468089,-0.015255135804537856,0.030425531914893597,0.03511476680126546,0.013829787234042556
GDSC2::1511::Epirubicin,Epirubicin,0.027360933525239606,-0.043655913978494644,-0.008479051773813806,-0.005376344086021497,0.015856341672835228,0.0012903225806451396
GDSC2::1512::Cyclophosphamide,Cyclophosphamide,-0.0035356829945456525,-0.0208602150537635,-0.0008383074880642383,0.008817204301075241,0.025237281360804165,0.002365591397849441
GDSC2::1529::Pevonedistat,Pevonedistat,-0.013244428837284605,-0.06086021505376345,-0.0076116765260323405,0.0030107526881720595,0.03946295681603984,0.0012903225806451604
GDSC2::1549::Sapitinib,Sapitinib,-0.089056861385294,-0.030212765957446847,-0.06944927866786288,0.015744680851063838,0.046280294406509714,0.008085106382978758
GDSC2::1553::Uprosertib,Uprosertib,0.0358709071190102,-0.042988505747126426,0.012178382521699449,0.018620689655172478,0.01293370916096026,0.0018390804597701385
GDSC2::1557::LCL161,LCL161,-0.13211699537582056,-0.013793103448275862,-0.08628732629449476,-0.0066666666666666645,0.0022570358785161115,0.007126436781609178
GDSC2::1558::Lapatinib,Lapatinib,0.010288793966833687,-0.039361702127659576,-0.0160814165222416,0.02382978723404256,0.029326033696208675,0.0031914893617021184
GDSC2::1559::Luminespib,Luminespib,-0.16954953048082544,-0.03404255319148936,-0.0868135311139362,0.03127659574468086,0.014247159739741777,0.020000000000000042
GDSC2::1560::Alpelisib,Alpelisib,-0.012937233240336132,-0.054680851063829805,0.023931833365564925,0.0021276595744680535,-0.001803011856743142,-0.020638297872340464
GDSC2::1561::Taselisib,Taselisib,-0.03278983881667519,-0.06914893617021275,0.003229186176820109,0.02595744680851064,0.03480110612807619,0.009574468085106383
